Employee ID,Age,Age Group,Attrition,Department,Education,Education Field,Environment Satisfaction,Gender,Job Involvement,Job Role,Job Satisfaction,Marital Status,Monthly Income,Salary Slab,Over Time,Performance Rating,Relationship Satisfaction,Training Times Last Year,Work Life Balance,Years At Company,Years Since Last Promotion,Num Attrition,Num Gender
RM1235,47,46-55,No,Sales,4,Marketing,3,Male,3,Sales Executive,2,Married,4978,Upto 5k,No,3,4,3,1,1,0,0,0
RM1322,47,46-55,No,Research & Development,4,Life Sciences,2,Female,3,Laboratory Technician,3,Single,2105,Upto 5k,No,3,3,2,3,2,2,0,1
RM1371,47,46-55,No,Research & Development,4,Technical Degree,3,Male,3,Research Scientist,2,Married,5467,5k-10k,No,3,3,4,4,8,1,0,0
RM1422,47,46-55,No,Research & Development,1,Medical,3,Female,3,Research Director,2,Married,11957,10k-15k,No,3,1,3,1,13,5,0,1
RM051,48,46-55,Yes,Research & Development,2,Life Sciences,1,Male,2,Laboratory Technician,3,Single,5381,5k-10k,Yes,3,4,2,3,1,0,1,0
RM353,48,46-55,No,Sales,1,Medical,1,Female,3,Manager,3,Married,12504,10k-15k,No,4,2,3,1,0,0,0,1
RM445,48,46-55,No,Sales,5,Marketing,2,Female,3,Sales Executive,4,Married,4051,Upto 5k,No,3,1,2,3,9,6,0,1
RM493,48,46-55,No,Research & Development,4,Life Sciences,4,Female,2,Manager,1,Married,15402,15k+,No,3,1,3,1,3,0,0,1
RM521,48,46-55,No,Sales,1,Marketing,2,Male,4,Sales Executive,2,Married,8120,5k-10k,No,3,4,3,3,2,2,0,0
RM679,48,46-55,No,Research & Development,4,Medical,4,Male,3,Research Scientist,3,Married,2259,Upto 5k,No,3,1,2,2,0,0,0,0
RM736,48,46-55,No,Research & Development,3,Life Sciences,1,Male,2,Healthcare Representative,3,Single,4240,Upto 5k,No,3,4,0,3,2,2,0,0
RM805,48,46-55,No,Research & Development,4,Medical,1,Male,4,Manager,4,Single,16885,15k+,No,4,3,3,2,5,2,0,0
RM902,48,46-55,No,Research & Development,2,Technical Degree,4,Male,4,Laboratory Technician,2,Single,2559,Upto 5k,No,3,3,4,2,1,0,0,0
RM905,48,46-55,No,Research & Development,3,Life Sciences,4,Male,2,Research Director,4,Single,18265,15k+,No,3,3,3,4,1,0,0,0
RM970,48,46-55,No,Research & Development,3,Life Sciences,4,Male,3,Manufacturing Director,4,Single,7898,5k-10k,No,3,3,2,3,10,0,0,0
RM1039,48,46-55,No,Sales,3,Marketing,3,Male,3,Sales Executive,1,Divorced,5486,5k-10k,No,3,1,3,3,2,2,0,0
RM1104,48,46-55,No,Sales,4,Life Sciences,3,Female,3,Sales Executive,3,Divorced,6439,5k-10k,No,3,3,2,3,8,7,0,1
RM1115,48,46-55,No,Research & Development,4,Other,3,Female,3,Research Scientist,1,Married,2367,Upto 5k,No,3,4,3,2,8,7,0,1
RM1167,48,46-55,No,Research & Development,5,Medical,3,Male,2,Manager,4,Married,15202,15k+,No,4,2,3,3,2,2,0,0
RM1205,48,46-55,Yes,Sales,2,Medical,4,Female,3,Sales Representative,3,Married,2655,Upto 5k,Yes,3,3,3,3,9,7,1,1
RM002,49,46-55,No,Research & Development,1,Life Sciences,3,Male,2,Research Scientist,2,Married,5130,5k-10k,No,4,4,3,3,10,1,0,0
RM202,49,46-55,No,Research & Development,4,Life Sciences,4,Male,3,Manufacturing Director,4,Divorced,6804,5k-10k,Yes,3,1,0,3,7,1,0,0
RM291,49,46-55,No,Research & Development,4,Life Sciences,3,Female,3,Research Director,1,Single,18665,15k+,Yes,3,4,4,3,3,1,0,1
RM317,49,46-55,No,Research & Development,2,Technical Degree,3,Female,2,Healthcare Representative,3,Single,13964,10k-15k,Yes,3,4,2,3,7,0,0,1
RM376,49,46-55,No,Research & Development,3,Other,2,Male,2,Healthcare Representative,3,Single,10965,10k-15k,No,4,3,2,3,5,0,0,0
RM608,49,46-55,Yes,Sales,3,Marketing,3,Female,3,Sales Executive,4,Married,7654,5k-10k,No,3,1,3,4,9,7,1,1
RM640,49,46-55,No,Research & Development,3,Technical Degree,3,Female,3,Research Scientist,1,Married,3580,Upto 5k,No,3,2,2,3,4,0,0,1
RM822,49,46-55,No,Sales,4,Technical Degree,4,Male,2,Sales Executive,2,Married,13120,10k-15k,No,3,2,3,3,9,2,0,0
RM900,49,46-55,No,Research & Development,2,Medical,1,Male,2,Manager,3,Married,18711,15k+,No,3,3,2,4,1,0,0,0
RM1007,49,46-55,Yes,Research & Development,2,Life Sciences,1,Male,2,Laboratory Technician,1,Single,4284,Upto 5k,No,4,1,2,3,4,1,1,0
RM1045,49,46-55,No,Research & Development,4,Technical Degree,1,Male,3,Healthcare Representative,3,Married,6651,5k-10k,No,3,2,0,2,3,1,0,0
RM1055,49,46-55,No,Research & Development,4,Life Sciences,3,Male,3,Healthcare Representative,2,Divorced,10466,10k-15k,No,3,2,3,3,8,0,0,0
RM1072,49,46-55,No,Research & Development,2,Medical,3,Female,2,Laboratory Technician,1,Married,4789,Upto 5k,No,4,1,3,3,3,1,0,1
RM1148,49,46-55,No,Research & Development,4,Life Sciences,3,Female,3,Laboratory Technician,1,Married,3211,Upto 5k,No,3,4,3,2,9,1,0,1
RM1177,49,46-55,No,Research & Development,4,Other,1,Female,3,Research Director,2,Married,16413,15k+,No,3,2,2,3,4,1,0,1
RM1193,49,46-55,No,Research & Development,3,Medical,4,Female,3,Laboratory Technician,1,Divorced,2587,Upto 5k,Yes,3,2,2,2,2,2,0,1
RM1196,49,46-55,No,Research & Development,3,Life Sciences,3,Male,3,Manager,3,Single,15379,15k+,No,3,1,2,3,8,0,0,0
RM1255,49,46-55,No,Sales,4,Marketing,4,Female,3,Sales Executive,4,Single,4507,Upto 5k,No,3,3,1,4,5,0,0,1
RM1378,49,46-55,No,Research & Development,1,Life Sciences,2,Male,3,Research Director,4,Married,19161,15k+,No,3,4,3,3,5,4,0,0
RM1469,49,46-55,No,Sales,3,Medical,4,Male,2,Sales Executive,2,Married,5390,5k-10k,No,3,4,3,2,9,0,0,0
RM037,50,46-55,Yes,Sales,2,Marketing,1,Male,2,Sales Representative,3,Married,2683,Upto 5k,Yes,3,3,2,3,3,0,1,0
RM107,50,46-55,No,Research & Development,3,Life Sciences,1,Female,3,Research Director,2,Married,18172,15k+,Yes,3,1,1,2,8,0,0,1
RM132,50,46-55,No,Sales,3,Marketing,3,Female,3,Sales Executive,4,Single,9208,5k-10k,No,3,4,3,3,2,2,0,1
RM166,50,46-55,No,Research & Development,3,Life Sciences,3,Female,3,Manager,2,Single,19926,15k+,No,3,2,5,3,5,4,0,1
RM184,50,46-55,No,Research & Development,3,Medical,3,Male,2,Laboratory Technician,3,Married,3690,Upto 5k,No,3,4,2,2,3,0,0,0
RM234,50,46-55,No,Sales,4,Medical,4,Female,3,Manager,4,Divorced,19517,15k+,No,3,3,3,2,7,0,0,1
RM280,50,46-55,No,Research & Development,1,Life Sciences,1,Male,3,Research Director,2,Divorced,19144,15k+,No,3,1,4,2,10,1,0,0
RM368,50,46-55,No,Research & Development,3,Technical Degree,4,Male,2,Healthcare Representative,4,Single,10496,10k-15k,No,3,4,2,3,4,1,0,0
RM529,50,46-55,Yes,Sales,2,Technical Degree,2,Male,3,Sales Executive,3,Married,6796,5k-10k,Yes,3,1,4,3,4,1,1,0
RM540,50,46-55,No,Sales,4,Marketing,4,Male,3,Sales Representative,2,Married,3875,Upto 5k,No,3,4,2,3,2,2,0,0
RM589,50,46-55,No,Research & Development,3,Medical,3,Male,3,Research Director,3,Married,17639,15k+,No,3,4,3,3,4,0,0,0
RM715,50,46-55,No,Research & Development,2,Medical,4,Male,3,Research Director,4,Divorced,17399,15k+,No,4,3,1,2,5,1,0,0
RM722,50,46-55,No,Research & Development,3,Life Sciences,4,Male,3,Manufacturing Director,3,Married,13973,10k-15k,Yes,3,4,2,3,12,1,0,0
RM743,50,46-55,No,Research & Development,3,Life Sciences,1,Male,3,Laboratory Technician,4,Married,2380,Upto 5k,No,3,2,5,3,1,0,0,0
RM767,50,46-55,No,Research & Development,4,Medical,2,Male,3,Research Director,3,Married,19237,15k+,Yes,3,4,2,2,8,7,0,0
RM802,50,46-55,Yes,Sales,4,Other,4,Male,3,Sales Executive,3,Single,4728,Upto 5k,Yes,3,4,4,3,0,0,1,0
RM868,50,46-55,No,Research & Development,3,Medical,4,Female,3,Manager,1,Married,17856,15k+,No,4,3,3,3,2,2,0,1
RM946,50,46-55,No,Research & Development,3,Life Sciences,4,Female,3,Research Director,1,Married,16880,15k+,Yes,3,2,2,3,3,1,0,1
RM1127,50,46-55,No,Sales,3,Marketing,3,Male,3,Manager,3,Married,19331,15k+,Yes,3,3,2,3,1,0,0,0
RM1453,50,46-55,Yes,Sales,4,Life Sciences,2,Male,3,Sales Executive,3,Divorced,6728,5k-10k,No,3,4,3,3,6,0,1,0
RM1462,50,46-55,Yes,Sales,3,Marketing,4,Male,2,Sales Executive,1,Divorced,10854,10k-15k,Yes,3,2,3,3,3,2,1,0
RM088,51,46-55,No,Research & Development,4,Life Sciences,4,Male,3,Laboratory Technician,4,Married,2075,Upto 5k,No,4,2,4,3,4,0,0,0
RM092,51,46-55,No,Sales,4,Marketing,3,Male,3,Sales Executive,4,Single,5441,5k-10k,Yes,4,4,2,1,10,1,0,0
RM111,51,46-55,No,Research & Development,4,Medical,1,Female,2,Healthcare Representative,1,Single,7484,5k-10k,No,4,3,1,2,13,12,0,1
RM137,51,46-55,Yes,Research & Development,4,Life Sciences,1,Male,1,Manufacturing Director,4,Single,10650,10k-15k,No,3,4,2,3,4,0,1,0
RM157,51,46-55,No,Research & Development,4,Medical,2,Male,2,Manufacturing Director,3,Married,6132,5k-10k,No,3,3,2,3,1,0,0,0
RM190,51,46-55,No,Research & Development,3,Medical,4,Female,3,Healthcare Representative,2,Single,13734,10k-15k,No,3,3,6,3,7,1,0,1
RM214,51,46-55,No,Research & Development,4,Life Sciences,2,Male,2,Research Director,2,Married,12490,10k-15k,No,3,4,5,1,10,4,0,0
RM259,51,46-55,No,Research & Development,3,Life Sciences,3,Male,3,Research Scientist,4,Married,2723,Upto 5k,No,3,2,0,2,1,0,0,0
RM300,51,46-55,No,Research & Development,3,Medical,4,Male,1,Manufacturing Director,2,Divorced,5482,5k-10k,No,3,4,3,3,4,1,0,0
RM377,51,46-55,No,Sales,2,Life Sciences,3,Female,3,Sales Executive,4,Married,4936,Upto 5k,No,3,3,2,2,7,0,0,1
RM780,51,46-55,Yes,Research & Development,4,Life Sciences,1,Male,3,Research Scientist,3,Married,2461,Upto 5k,Yes,3,3,2,4,10,2,1,0
RM931,51,46-55,No,Research & Development,2,Medical,2,Female,2,Laboratory Technician,3,Single,2838,Upto 5k,No,3,2,6,2,7,7,0,1
RM972,51,46-55,No,Research & Development,2,Technical Degree,4,Female,2,Manufacturing Director,2,Single,13142,10k-15k,No,3,2,1,2,5,0,0,1
RM988,51,46-55,No,Sales,3,Marketing,2,Male,3,Sales Executive,2,Married,10596,10k-15k,No,3,2,5,3,4,3,0,0
RM1276,51,46-55,No,Research & Development,3,Technical Degree,1,Female,3,Manager,3,Married,13116,10k-15k,No,3,4,2,3,2,2,0,1
RM231,52,46-55,No,Research & Development,3,Life Sciences,3,Female,2,Laboratory Technician,4,Single,3212,Upto 5k,No,3,2,3,2,2,2,0,1
RM318,52,46-55,Yes,Research & Development,4,Medical,3,Male,2,Research Scientist,2,Married,4941,Upto 5k,No,3,1,3,2,8,7,1,0
RM407,52,46-55,No,Research & Development,3,Medical,4,Male,2,Manufacturing Director,3,Married,7969,5k-10k,Yes,3,3,4,3,5,0,0,0
RM409,52,46-55,No,Research & Development,2,Life Sciences,4,Female,3,Manager,4,Married,16555,15k+,No,3,4,2,1,5,1,0,1
RM469,52,46-55,No,Research & Development,2,Technical Degree,4,Male,3,Research Scientist,1,Divorced,5577,5k-10k,Yes,3,2,3,3,10,6,0,0
RM571,52,46-55,No,Research & Development,4,Medical,4,Male,3,Research Scientist,4,Married,4258,Upto 5k,No,3,1,3,3,4,1,0,0
RM588,52,46-55,No,Research & Development,4,Life Sciences,4,Female,3,Laboratory Technician,3,Married,3149,Upto 5k,No,4,2,3,3,5,1,0,1
RM628,52,46-55,No,Research & Development,4,Medical,3,Female,2,Manufacturing Director,4,Married,13826,10k-15k,No,4,3,3,3,9,0,0,1
RM700,52,46-55,No,Research & Development,2,Life Sciences,4,Male,3,Manager,4,Married,17099,15k+,No,3,2,2,2,9,7,0,0
RM807,52,46-55,No,Research & Development,4,Life Sciences,2,Male,3,Healthcare Representative,2,Single,10445,10k-15k,No,3,4,4,3,8,4,0,0
RM948,52,46-55,Yes,Sales,3,Life Sciences,2,Male,3,Sales Executive,2,Single,8446,5k-10k,Yes,3,3,2,2,8,7,1,0
RM995,52,46-55,No,Research & Development,2,Medical,4,Female,4,Manufacturing Director,3,Married,13247,10k-15k,Yes,3,2,3,2,5,0,0,1
RM1001,52,46-55,No,Research & Development,4,Other,3,Female,3,Laboratory Technician,1,Married,2950,Upto 5k,No,3,3,2,1,5,0,0,1
RM1435,52,46-55,No,Sales,4,Life Sciences,1,Male,3,Sales Representative,4,Divorced,3482,Upto 5k,No,3,2,3,2,9,0,0,0
RM153,53,46-55,No,Sales,2,Marketing,2,Male,3,Sales Representative,3,Married,2306,Upto 5k,Yes,4,4,3,1,7,4,0,0
RM185,53,46-55,No,Research & Development,2,Medical,4,Female,4,Manufacturing Director,1,Divorced,4450,Upto 5k,No,3,3,3,3,4,1,0,1
RM281,53,46-55,No,Research & Development,4,Medical,3,Male,3,Research Director,3,Married,17584,15k+,Yes,3,4,5,2,5,1,0,0
RM535,53,46-55,No,Research & Development,3,Life Sciences,3,Male,4,Research Director,3,Married,14814,10k-15k,No,3,3,3,3,5,1,0,0
RM557,53,46-55,No,Research & Development,3,Life Sciences,4,Male,3,Laboratory Technician,4,Single,2450,Upto 5k,No,3,4,4,3,2,2,0,0
RM625,53,46-55,No,Sales,2,Marketing,1,Female,2,Sales Executive,4,Married,10934,10k-15k,Yes,3,4,3,3,5,0,0,1
RM647,53,46-55,No,Sales,3,Marketing,1,Male,3,Sales Executive,4,Married,11836,10k-15k,No,3,3,3,3,2,2,0,0
RM650,53,46-55,No,Research & Development,4,Life Sciences,4,Female,3,Research Director,4,Single,14275,10k-15k,No,3,3,0,3,12,3,0,1
RM859,53,46-55,No,Research & Development,2,Medical,4,Female,3,Manager,3,Divorced,18606,15k+,No,3,2,6,3,7,4,0,1
RM1044,53,46-55,No,Research & Development,3,Medical,4,Male,4,Research Director,2,Single,16598,15k+,No,3,2,2,2,9,8,0,0
RM1204,53,46-55,No,Research & Development,4,Medical,2,Male,4,Healthcare Representative,4,Married,7005,5k-10k,No,3,3,2,3,4,1,0,0
RM1269,53,46-55,No,Research & Development,4,Medical,1,Female,2,Manufacturing Director,3,Married,12965,10k-15k,Yes,4,4,2,2,3,0,0,1
RM1397,53,46-55,Yes,Sales,4,Life Sciences,1,Male,3,Sales Executive,1,Single,10448,10k-15k,Yes,3,2,2,2,2,2,1,0
RM096,54,46-55,No,Research & Development,4,Technical Degree,1,Female,3,Research Director,3,Married,13549,10k-15k,No,3,1,5,1,4,0,0,1
RM113,54,46-55,No,Human Resources,3,Human Resources,4,Female,4,Manager,4,Single,17328,15k+,Yes,3,3,3,3,5,4,0,1
RM220,54,46-55,No,Sales,3,Marketing,4,Female,3,Sales Executive,1,Married,5940,5k-10k,No,3,4,4,3,6,0,0,1
RM333,54,46-55,No,Research & Development,4,Life Sciences,4,Female,3,Research Scientist,3,Single,4869,Upto 5k,No,3,4,4,2,4,0,0,1
RM393,54,46-55,No,Research & Development,2,Medical,1,Male,3,Research Director,1,Married,19406,15k+,No,3,3,4,2,4,1,0,0
RM432,54,46-55,No,Research & Development,4,Life Sciences,3,Female,3,Laboratory Technician,3,Single,3780,Upto 5k,No,3,3,3,3,1,0,0,1
RM511,54,46-55,No,Human Resources,4,Medical,3,Male,3,Human Resources,2,Married,10725,10k-15k,No,3,3,1,4,9,7,0,0
RM576,54,46-55,No,Research & Development,4,Medical,4,Female,3,Manufacturing Director,1,Divorced,5485,5k-10k,Yes,3,2,4,3,5,1,0,1
RM729,54,46-55,No,Research & Development,3,Technical Degree,3,Female,3,Manufacturing Director,3,Married,10739,10k-15k,No,3,3,2,3,10,0,0,1
RM772,54,46-55,No,Sales,4,Life Sciences,3,Female,2,Sales Executive,3,Married,10686,10k-15k,No,3,2,4,3,9,7,0,1
RM891,54,46-55,No,Research & Development,4,Life Sciences,4,Female,3,Manufacturing Director,3,Divorced,10502,10k-15k,No,3,1,2,1,5,1,0,1
RM895,54,46-55,No,Research & Development,3,Life Sciences,4,Male,3,Research Director,4,Married,17779,15k+,No,3,1,2,3,10,0,0,0
RM1185,54,46-55,No,Research & Development,5,Medical,2,Female,3,Manager,3,Married,17426,15k+,No,4,3,6,3,10,4,0,1
RM1306,54,46-55,No,Research & Development,4,Medical,4,Female,3,Research Scientist,4,Married,6854,5k-10k,No,3,2,2,2,7,1,0,1
RM1398,54,46-55,No,Research & Development,2,Life Sciences,1,Female,3,Research Scientist,3,Married,2897,Upto 5k,No,3,3,6,2,4,2,0,1
RM1407,54,46-55,No,Research & Development,3,Medical,3,Female,3,Manufacturing Director,1,Single,4440,Upto 5k,Yes,3,4,3,3,5,1,0,1
RM066,55,46-55,No,Research & Development,3,Medical,4,Female,3,Manager,3,Divorced,14756,10k-15k,Yes,3,3,2,3,5,0,0,1
RM083,55,46-55,No,Sales,2,Life Sciences,1,Male,3,Sales Executive,4,Married,10239,10k-15k,No,3,4,4,3,1,1,0,0
RM284,55,46-55,No,Research & Development,2,Technical Degree,2,Male,3,Laboratory Technician,4,Married,5415,5k-10k,Yes,3,4,4,3,10,0,0,0
RM380,55,46-55,No,Research & Development,3,Life Sciences,3,Female,3,Manager,4,Single,16659,15k+,Yes,3,3,2,3,5,1,0,1
RM446,55,46-55,No,Sales,5,Life Sciences,1,Female,3,Manager,2,Single,16835,15k+,No,4,4,2,3,10,7,0,1
RM569,55,46-55,Yes,Research & Development,3,Medical,4,Male,3,Manager,1,Married,19859,15k+,Yes,3,4,2,3,5,1,1,0
RM609,55,46-55,Yes,Sales,1,Medical,3,Male,3,Sales Executive,4,Single,5160,5k-10k,No,3,3,3,2,9,7,1,0
RM746,55,46-55,No,Research & Development,4,Medical,3,Male,3,Healthcare Representative,2,Married,6385,5k-10k,Yes,3,4,3,3,8,6,0,0
RM775,55,46-55,No,Research & Development,1,Medical,3,Male,2,Manager,1,Single,16756,15k+,No,3,2,3,4,9,6,0,0
RM788,55,46-55,No,Research & Development,1,Life Sciences,4,Male,3,Manufacturing Director,2,Married,10976,10k-15k,No,3,2,4,3,3,1,0,0
RM1011,55,46-55,No,Research & Development,4,Medical,2,Male,4,Research Director,4,Divorced,14732,10k-15k,No,3,4,4,4,7,0,0,0
RM1066,55,46-55,No,Research & Development,4,Life Sciences,4,Male,3,Healthcare Representative,3,Married,4035,Upto 5k,Yes,3,2,2,3,3,1,0,0
RM1208,55,46-55,No,Research & Development,3,Technical Degree,1,Male,2,Research Scientist,2,Divorced,3537,Upto 5k,No,3,4,1,3,4,1,0,0
RM1265,55,46-55,No,Research & Development,3,Medical,3,Male,2,Research Director,1,Married,19038,15k+,No,3,2,2,3,1,0,0,0
RM1337,55,46-55,No,Research & Development,4,Technical Degree,2,Male,2,Research Scientist,4,Married,2662,Upto 5k,No,4,2,2,4,5,0,0,0
RM1402,55,46-55,No,Human Resources,4,Human Resources,3,Male,4,Manager,2,Married,19636,15k+,Yes,3,1,0,3,10,1,0,0
RM086,56,55+,No,Research & Development,3,Life Sciences,4,Male,1,Manufacturing Director,4,Single,7260,5k-10k,No,3,1,3,2,6,0,0,0
RM123,56,55+,Yes,Research & Development,4,Life Sciences,2,Female,3,Research Scientist,2,Married,4963,Upto 5k,Yes,3,1,2,3,5,4,1,1
RM176,56,55+,No,Research & Development,3,Life Sciences,3,Female,3,Research Scientist,1,Divorced,4257,Upto 5k,Yes,3,3,3,3,2,2,0,1
RM402,56,55+,No,Sales,3,Life Sciences,3,Female,4,Sales Executive,1,Married,13212,10k-15k,No,3,4,0,2,7,7,0,1
RM553,56,55+,No,Research & Development,3,Medical,3,Male,3,Healthcare Representative,4,Married,11103,10k-15k,No,3,3,1,2,10,1,0,0
RM773,56,55+,No,Research & Development,3,Medical,1,Female,3,Research Scientist,3,Married,2942,Upto 5k,No,3,2,4,3,5,0,0,1
RM852,56,55+,No,Research & Development,4,Technical Degree,4,Female,3,Manager,1,Divorced,19943,15k+,No,3,4,2,3,5,4,0,1
RM957,56,55+,No,Human Resources,4,Life Sciences,4,Male,3,Manager,2,Single,19717,15k+,No,3,1,4,3,7,7,0,0
RM1024,56,55+,No,Research & Development,2,Life Sciences,1,Female,3,Research Scientist,1,Married,2066,Upto 5k,No,4,4,3,4,3,1,0,1
RM1355,56,55+,Yes,Research & Development,2,Life Sciences,1,Male,3,Laboratory Technician,4,Single,2587,Upto 5k,No,3,4,3,3,4,1,1,0
RM1372,56,55+,No,Sales,5,Marketing,4,Female,2,Sales Executive,1,Married,5380,5k-10k,No,3,3,3,3,0,0,0,1
RM1442,56,55+,No,Research & Development,4,Life Sciences,3,Male,3,Healthcare Representative,3,Divorced,6306,5k-10k,No,4,1,2,2,13,1,0,0
RM1445,56,55+,Yes,Research & Development,2,Technical Degree,4,Male,3,Laboratory Technician,3,Married,2339,Upto 5k,No,3,4,4,1,10,9,1,0
RM164,57,55+,No,Research & Development,2,Life Sciences,3,Male,4,Healthcare Representative,4,Divorced,9439,5k-10k,Yes,3,2,2,1,5,1,0,0
RM361,57,55+,No,Research & Development,4,Medical,4,Male,3,Healthcare Representative,3,Married,6755,5k-10k,No,3,3,2,3,3,1,0,0
RM425,57,55+,No,Sales,3,Marketing,1,Male,2,Manager,4,Divorced,14118,10k-15k,No,3,3,3,2,1,0,0,0
RM1054,57,55+,No,Research & Development,2,Life Sciences,2,Male,4,Research Scientist,3,Married,4900,Upto 5k,No,4,1,2,2,12,2,0,0
RM158,58,55+,No,Research & Development,3,Medical,2,Female,2,Research Scientist,2,Married,3346,Upto 5k,Yes,4,2,3,2,1,0,0,1
RM309,58,55+,No,Research & Development,4,Life Sciences,4,Male,1,Healthcare Representative,3,Divorced,5660,5k-10k,Yes,3,4,2,3,5,1,0,0
RM661,58,55+,Yes,Research & Development,1,Life Sciences,4,Male,2,Laboratory Technician,4,Divorced,2380,Upto 5k,Yes,3,4,3,2,1,0,1,0
RM675,58,55+,No,Research & Development,3,Technical Degree,3,Female,2,Healthcare Representative,2,Divorced,10552,10k-15k,Yes,3,4,3,3,6,0,0,1
RM701,58,55+,Yes,Research & Development,3,Technical Degree,4,Male,3,Research Scientist,3,Single,2479,Upto 5k,No,4,1,4,3,1,0,1,0
RM939,58,55+,No,Research & Development,4,Life Sciences,1,Male,3,Research Scientist,3,Divorced,2372,Upto 5k,No,3,4,3,3,2,2,0,0
RM967,58,55+,Yes,Research & Development,4,Medical,3,Female,2,Manufacturing Director,1,Married,10008,10k-15k,Yes,3,4,0,2,10,5,1,1
RM1010,58,55+,No,Research & Development,3,Medical,4,Female,3,Research Director,1,Married,19701,15k+,Yes,4,3,3,3,9,1,0,1
RM1311,58,55+,No,Research & Development,4,Life Sciences,1,Male,3,Research Director,3,Married,15787,15k+,Yes,3,2,3,3,2,2,0,0
RM1375,58,55+,No,Sales,3,Life Sciences,4,Female,3,Manager,4,Married,17875,15k+,Yes,3,3,2,2,1,0,0,1
RM007,59,55+,No,Research & Development,3,Medical,3,Female,4,Laboratory Technician,1,Married,2670,Upto 5k,Yes,4,1,3,2,1,0,0,1
RM071,59,55+,No,Sales,1,Life Sciences,1,Female,2,Sales Executive,3,Single,5473,5k-10k,No,3,4,2,2,4,1,0,1
RM106,59,55+,No,Human Resources,4,Human Resources,3,Female,2,Manager,4,Married,18844,15k+,No,4,4,3,3,3,2,0,1
RM226,59,55+,No,Research & Development,3,Life Sciences,3,Male,2,Research Scientist,4,Married,2177,Upto 5k,No,3,1,6,3,1,0,0,0
RM233,59,55+,No,Human Resources,2,Medical,2,Male,3,Human Resources,3,Married,2267,Upto 5k,No,3,4,2,2,2,2,0,0
RM744,59,55+,No,Research & Development,3,Life Sciences,3,Female,2,Manufacturing Director,4,Single,13726,10k-15k,Yes,3,1,4,3,5,4,0,1
RM759,59,55+,No,Sales,2,Technical Degree,2,Male,3,Manager,4,Married,11904,10k-15k,Yes,3,3,1,1,6,0,0,0
RM898,59,55+,No,Sales,3,Life Sciences,3,Female,2,Sales Executive,4,Single,5171,5k-10k,No,3,4,2,3,6,0,0,1
RM920,59,55+,No,Research & Development,4,Medical,4,Male,3,Manufacturing Director,4,Single,10512,10k-15k,No,3,4,6,2,9,5,0,0
RM537,60,55+,No,Sales,4,Marketing,1,Male,3,Sales Executive,1,Single,5405,5k-10k,No,3,4,1,3,2,2,0,0
RM880,60,55+,No,Sales,4,Marketing,2,Male,4,Sales Executive,4,Divorced,5220,5k-10k,Yes,3,2,3,3,11,1,0,0
RM1210,60,55+,No,Research & Development,4,Medical,3,Male,1,Healthcare Representative,4,Divorced,10883,10k-15k,No,4,3,2,4,1,0,0,0
